sentiment,text
negative,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! 
negative,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!
negative,@MarcusMims wow i didn't get an &quot;hello&quot; u suck 
negative,"bedtime, school tomorrow, and i still have no books  being broke suckssss"
negative,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy
negative,Synching my contacts from my old mobile to iPhone. Import does not work well 
negative,i can't concentrate 
negative,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time 
negative,Nw more confused then ever! 
negative,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now."
negative,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew 
negative,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish "
negative,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
negative,omg... &quot;The Reader&quot; is making me 
negative,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged "
negative,tried to download tweetdeck but it wont download 
negative,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers 
negative,@dweeman why aren't you a happy camper? 
negative,"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... "
negative,@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!
negative,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out 
negative,And somehow I still end up in this place 
negative,"@kisluvkis oh that is very sad, poor boy. "
negative,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you "
negative,I'm doing my homework. It's gosh darn hard!! 
negative,definitely no vacation for me...   http://plurk.com/p/mzygb
negative,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am 
negative,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. "
negative,@j_stricko I found it pretty frustrating. stupid monkeys 
negative,"@lenesha but Im not feeling well, mommy... "
negative,"@lovebscott Nope, I'm Right Along Wit' You! "
negative,so a murder? gotcha.  Cant believe it
negative,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. 
negative,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing. "
negative,@citizensheep 
negative,@thesage1014 I wish I could! Gotta work though 
negative,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... 
negative,@GirlsGoneChild 
negative,Can't fall asleep 
negative,I have mouth ulcer  so painful to talk and eat! 
negative,"@danphelan Urgh, it was just the video, and they cut the Robots part!!! "
negative,my dog can't move anymore. praying that he will be okay 
negative,@Kal_Penn you were pretty much my fave...not much reason to watch now 
negative,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
negative,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!
negative,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! 
negative,New Post!  http://tinyurl.com/cexkqy
negative,@graemearcher I am sad about Innocent selling out too! 
negative,dang won't be able to get to any workshops run by web directions 
negative,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize "
negative,Jap girls ? They're leaving! 
negative,my poor little girl has a baaaad rash on her bum and isnt feeling good 
negative,@nicolerichie yes! we had the VHS. i cried when the old man died 
negative,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video "
negative,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
negative,waiting for kelly's call. 
negative,"mhm, not having a good day  blah blah blah"
negative,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME "
negative,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read. "
negative,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
negative,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg.  Kal ily. 
negative,@kaozdesign  I think I found my face...unfortunately. You didn't find yours yet?  
negative,seeing that shouldnt have made my stomach flip like it did 
negative,Headache... Pleeeease go away 
negative,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time 
negative,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU 
negative,I hate Tuesdays 
negative,@gracedent it's her &quot;hair&quot; I can't deal with 
negative,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me.  Also decided to take a break from #wow for awhile.
negative,i need new glasses...mines is hangnon 1 arm 
negative,Meat Week Day 3: Tummy hurts every night 
negative,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad. 
negative,On the phone with the bestie than shower.. Confused I don't know what to do 
negative,"@Sirrah21 Aww poor froofroo, this is way too late for you "
negative,i miss my 808 fam 
negative,@OfficialPRofOZ she sed puerto rican 
negative,@JoeFernandez @klout your not thinking of selling are you? 
negative,"@simX Yeah. I always slow down at the end  ï¿½ï¿½also, take that! I win."
negative,"@pornstartweet i wanna go, but I am only 20!!!! "
negative,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear 
negative,"I know! Big love, true blood and united states of tara have too long of waits between seasons! "
negative,@sensesdestroyer I wanna go to lamb of god 
negative,is sad she has lost her HN arm band...it just disappeared 
negative,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much 
negative,awh damn! my puppy has ticks 
negative,"|H|ouse made me sad. Oh, Kutner "
negative,@_saffron  Why not? :[
negative,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. 
negative,needs hugs/snuggles... 
negative,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled "
negative,Rachel and jessy r making me work out  thanks you guy
negative,I'm wishing I had more time 
negative,@mycaricature The only bit that got me really was when he said Babs was a bad mum  I'm sure that hurts her even though she's laughing.
negative,I am not wanting to go to school tomorrow. 
negative,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
negative,@rootbeerfloats8 You hate Billy now?! 
negative,On a 2-day work-week..fast-forward to Thursday please 
negative,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u 
negative,Is it possible to die from coughing? It SUCKS being ill 
negative,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood 
negative,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
negative,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
negative,My #art is regressing... 
negative,@onlysweeter I don't know the dance. 
negative,@laurwee_boo im ok I guess had a hard day 
negative,Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827
negative,damnnn! i missed 11:11 
negative,"@sarahprout tweetfinder hates me  and I was having trouble with background on twitter,what do you think?"
negative,@Twilighter4Life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot
negative,"@transbay &quot;SFMTA Budget Proposal Hearing: tomorrow, April 7 at 2:00 pm (City Hall, Room 400). Sadly, I cannot attend.&quot; Me neither. "
negative,is afraid that her G.I. notes will not read themselves. 
negative,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party  (this is not the start I hoped for)
negative,"_secretgarden_ I haven't gotten any porn spammers  I don't check my followers, but haven't had any tweets like that."
negative,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! 
negative,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit 
negative,and they advertising fake louis bags as 100% authentic on google  i'm pissed!
negative,Can't sleep  dam naps lol... and its hot
negative,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing. 
negative,"@henrygooden @oddchicken I went there about a month and a half ago, was still open then. Smelt really good, but I was getting sick "
negative,is ready to go to bed..long day tomorrow 
negative,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job 
negative,"No electricity today, so no tweets. "
negative,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp? 
negative,"Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while "
negative,Very tired this morning - no idea why! Great start to the day 
negative,"Morning All, I'm back from my little break from the computer. back to work again today "
negative,At mobilityvic.org launch.  No grog  nice video from PWC though
negative,still no &quot;followers&quot;   please some1 inform me on how this works????
negative,misses him right now. i need a hug 
negative,Tried to get up earlier today........didn't work out 
negative,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work 
negative,Foot is out of commission  ouch! Running this morning did not help...not smart.
negative,"About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night "
negative,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum 
negative,@cmykevin ooh nice! but williams sonoma already got to me. 
negative,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh
negative,Waitin 4 the theory test centre 2 open 
negative,"got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.  "
negative,I think I need to get laid. Sad revolution I had earlier rofl 
negative,@ourcitylight that was so sudden!! 
negative,Now i want Amanita  ...someone made me feel unliving.
negative,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away? 
negative,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing 
negative,@hutsoncap  everything alright?
negative,is procrastinating... i feel ill.. but don't want to go to bed.  
negative,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think 
negative,wants to go home and watch The Hills 
negative,@sarmar I guess I'm out of funny 
negative,@moethebeat aww moe! I was planning on leaving tomorrow evening  are you gonna be in town by chance?
negative,"i wanna write, but i'm not cool enough to make up a storylineee. "
negative,"@Gripping agreed! love the sound, but hates how everyone knows them "
negative,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!
negative,"Sigh, I think my PMS is making my mind totally over-analyse things and making me sad "
negative,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex 
negative,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning? 
negative,Good morning for a very rainy France  No gardening for me today.
negative,"If ever there was a day for staying in bed, today is it "
negative,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself. 
negative,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck..."
negative,Extremely jealous... 
negative,@kimmyawesome Ohhhh that sucks  I love the summer set.
negative,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam 
negative,bedtime. wake up call at 7am 
negative,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though 
negative,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital "
negative,congested nose 
negative,Can't sleep. Need to talk to someone. 
negative,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/ "
negative,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close "
negative,Lifee Gets Worsee &amp;&amp; Worsee 
negative,@dnwallace - I am shuddering and shaking too 
negative,"Sorting brekkie for the kids then off to the horrible place called work, boohoo "
negative,my condolences to natasha richardson's family 
negative,@LittleYellowJen what do don't think ily?? nawwww 
negative,Where's Derrick  http://ff.im/-1XWXs
negative,Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am... 
negative,missed today's ELLEN 
negative,I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD
negative,@mattpro13 legitimately good cops out there 
negative,@onlytosee Twitter's been doing that to me tooo. 
negative,@pealuh I think I need to go to Twitterholics Anonymous...... 
negative,@lizhenry we haven't heard from her or sha. 
negative,my heart has been broken. 
negative,i forgot how to sleep 
negative,Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30? 
negative,@mostazzza Im sorry I've failed you 
negative,@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland 
negative,is missing talking to my bff on da phone!!!! 
negative,wondering why I am so stupid  Need to eat more fish I guess *sigh*...
negative,i miss my old friends from elementary ans middle school 
negative,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches 
negative,looks like i've missed out on yet another job  someone please employ me! Haha
negative,"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode "
negative,Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night 
negative,Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail
negative,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby 
negative,I'am bored. Nothing to do! 
negative,morning all - 1st appointment of the day - the dentist ! 
negative,"@amyserrata he wrote most of the album, but ironically, the singles he did not write "
negative,Someone PLEASE take Gossip Girl away from me. I'm addicted 
negative,good night swetdreamss to everyonee   and jared never chat in kyte puff 
negative,Horrible sore throat  hurts
negative,"Time to get dressed, I suppose...gah another workday "
negative,"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon "
negative,All ready to go to the premier and just realized how under dressed I am 
negative,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp
negative,@Eyrro awwwww bummerr...sorry missed it again 
negative,Waking up to the sound of jackhammers is not a pleasant way to start the day. 
negative,@almostcool i'm off now 
negative,"@jon8737 that just totally made my night, LMAO. They were like screaming at me and I couldn't focus on the 900 mph song "
negative,Nevada is really long and the gas pumps are down   But on a good note I just won $5 in a slot machine!!  I love to gamble!!!
negative,@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done 
negative,headache 
negative,is still effinggggg sick  when will i get better?! ughh
negative,Still in bed and donï¿½t want to do anything else. University is callung too loud 
negative,seattle is in tents! i miss my T.O. peepz tho 
negative,It just makes me happy! over and over again! I just wish I wasn't afraid to fly  http://tinyurl.com/64skpp
negative,Errrggggg! My tummy hurts. 
negative,"thought it would be interesting to get F1 updates from Twitter, slightly regretting the decision, I can't see anyone elses's updates "
negative,ripped switcheasy colors 
negative,We failed that song 
negative, poor mel. Feeling your pain.
negative,Ugh. still working on project  just taking a small break
negative,The one day I have to go to school is the same day something exciting happens at parliament square 
negative,@watko Shockingly not! 
negative,"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today "
negative,@CourtneyBrwn awww thanks.. i hate being sick 
negative,VIP guests today -________-&quot;   blohheeee       I HATE it 
negative,Up early 
negative,WHAT THE FUCK YOUKU  I WANT TO WATCH SKINS.
negative,i forgot my phone in my car but i'm too scared to go outside and get it. 
negative,I totally forgot we were going to do fisheye 2night   What u doing Thursday....  Btw.... I'm so late with the hills... LOL
negative,totally shocked by the episode of house this eveing  Lost one of my favorite characters.
negative,@offbytwo seeing a doctor i hope? 
negative,didn't pass the first part of the CSET  I missed it by 5 effing points!
negative,"@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out "
negative,"I have chapped lips, boo "
negative,@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol
negative,@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though 
negative,bored and lonely 
negative,Back to classic rainy Amsterdam days 
negative,feels like crying that's how sick i feel 
negative,@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.  
negative,"I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ"
negative,Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5
negative,@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p
negative,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol
negative,@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt;3
negative,@Contempted Did the heroics ever go through! If not sorry! 
negative,im so tired this morning and there was only cold shower water!not happy 
negative,"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her "
negative,clearing my desk... 
negative,w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol
negative,is crying inside. Please oh please let it rain  so warm.
negative,@thecoolestout 
negative,"packing my overnight bag for tomorrow, going to the hospital "
negative,@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol
negative,@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;)
negative,"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday "
negative,@la_discoteca  i just saw this im sorry 
negative,: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website 
negative,@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!
negative,watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb
negative,at work  w asma3 nawal in fe obeerate alwatan TV
negative,I wish i could go 2 bed with out having 2 take an allergy pill. 
negative,@khqrightnow I heard them making announcements trying to find them. The mother looked so worried. 
negative,I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.
negative,ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis 
negative,goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol
negative,"@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it, was playing @ egg "
negative,"Wishing it wasn't 245 in the morning.  sleeping is awesome, work is not, and I need to scrub my apt!"
negative,"@eileenb I had that a while back (http://tinyurl.com/dmukpr), and I know some other people that have too "
negative,@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work 
negative,@Weebeedee run was great thanks. Is very windy today so bike ride not an option this morning 
negative,@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expensive  
negative,couple of mt texts didn't arrive here 
negative,"decided to rejoin aerobics cos I know I won't exercise if i don't. after paying for it, i only have RM3 left in my bag "
negative,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:
negative,@hartym looks interesting but lot of 500 errors on the documentation website 
negative,@Kal_Penn You were my favorite.  You did an excellent job.
negative,This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.
negative,argh ive eaton so so much today 
negative,zurich does not have smelly bags anymore 
negative,"in the university, in the classroom, on the computer... shit my day is boring "
negative,I want to get back in bed 
negative,@fanofbsb4ever Sorry you missed it 
negative,Worst burn of my life! so sick 
negative,"@PriscillaCruz So funny because I watched 'Only The Strong' today, what are the chances? I miss Capoeira   Zoom Zoom!"
negative,It's official! I'm going to have an educational summer. Owh God. Bless me 
negative,@avisionofbeauty your phone doesn't like it  sorry
negative,too much to do  not enough motivation 
negative,@missoliviaa nooo brat. to the west coast hahaa quite making me sad 
negative,"oh everyone is going to sleep, how much i wish i could  its only 4.45pm, and im @ work!"
negative,"One thing I hate about dozing off in lects, I wake up to a sheaf of wet and badly smudged notes. "
negative,Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE! 
negative,Where has all my money gone?! 
negative,Now I'm down to 10% battery! 
negative,@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia 
negative,"I'm so tired, have to get up and go in to school during holidays for the 3rd time  xxx"
negative,"OMG, more than 360 people is the death toll in Italy "
negative,@ThisismyiQ layin down...i dont feel well 
negative,@SCC_Skwerl Aww how depressing! 
negative,@TheBlondeTheory  ditch in another parish. Some really sick people in this world. 
negative,"Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this"
negative,I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away.. 
negative,"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY "
negative,Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos. 
negative,"@powerpoole some people try to be tricky, some stop using twitter at all  i guess it's as good as it gets! i had to try."
negative,@dra6on now I am sad cos u r sad 
negative,@gotobekiddingme I tried.....and failed 
negative,@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL
negative,AC/DC rocked last night. Back to reality today.  70000 people without homes and &gt;150 dead in Italy 
negative,"@heatherlibby  Oh well, she seems like trouble. Christian Slater is trying to kill her at the moment."
negative,Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO
negative,i want diana F+. it looks great... 
negative,i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow 
negative,@ekim1406 hehehe too bad they were separated 
negative,Babe aint callin 
negative,"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. "
negative,"Good morning, hope everyone is feeling better than me.... this cold has really got hold now "
negative,"Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack "
negative,@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!  
negative,talking to a boy  hating work though 
negative,someone keep me up....im at work 
negative,@LarrissaR please don't leave. stay for grant's bday 
negative,@DanielCalderonL yeaah I hate that! 
negative,@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.
negative,@childhoodflames whats wrong! 
negative,"Off to bed now, sick n can't sleep but will try w/ help of meds :s "
negative,Blip.fm is down...I'm going back to normal tweeting for a while. 
negative,@Lilylauren I get sad when ppl shave their moustaches  I don't know if I'd cry about it tho
negative,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy. 
negative,Finally going to sleep and waking up early to study 
negative,I miss my friends from elementary and middle school 
negative,"@cyantificNHS Balls  Although without the tunes, it's just a holiday then ;-)"
negative,chick corea was tonight...and I missed it  ...now she sobs
negative,I'm going to love this season of the hills... I can tell!  Spartans sucked.    Goodnight!!
negative,needs to study for quant and do legal process assessment for 2moro 
negative,"@itsangie i canceled it, with plane tickets, hotel stay and tickets.. it was close to $400 if we eat cheaply.   man i soooo want to see O!"
negative,"@polaroidskyline that sounds fair horrible.  i was going to repeat myself, but i guess the text I just sent you would do it better. whee."
negative,"@bivancamp aw, that suuuucks  Sorry dear!"
negative,@NeYawn Yeah! Interview... Don't know even when it is... 
negative,"@LFTA So ur just gonna delete me like that...Y do I feel like &quot;Tom Cruise&quot; on Jerry Maguire when he got fired right now, yo.  LOL!"
negative,had the worst dream abt some turd face i used to date... ugh. it was awful. 
negative,@shresthayash  ouch I can just imagine a toothpic in the eye or something 
negative,uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter
negative,Why do people keep following me and then randomly stop?  It makes me sad!
negative,Still feeling bleh... Spew burps and all 
negative,hot deadline... 
negative,"has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month, life sucks "
negative,woke up at 6am  far too early...more coffee then
negative,is tooooooooo cold. 
negative,Why is it raining tomorrow night after it was sooo nice today?!  Guess I should be thankful that I was able to enjoy it at least.
negative,Michael Crichton 
negative,CURSE MY SLOW INTERNET. I miss YouTube 
negative,feels a headache coming on! 
negative,@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me. 
negative,Working on the Holy Week 
negative,@marnieblaze haha nope. i guess nothing is original these days 
negative,"Lots of revision to do tonight too for my final assessments. More assessments today as well, 90% pass mark is harsh "
negative,all thats stapling chipped my nails 
negative, is cold
negative,@PaulTeeter we passed by the border 
negative,"Chewie update. OCD in left legs fixed, but possible OCD in Right leg as well, and worse still hip dysplasia in both hips  Not good..."
negative,Just got back from the hospital. BF's nephew might have meningitis 
negative,Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiï¿½u vi?c 
negative,is coldd 
negative,Please watch this vid and tell me if you are not moved  http://www.youtube.com/watch?v=EUJSME0TORw
negative,Boo another day at work  but only 3 to go then 3 days off ; )
negative,driving to schiphol. apperantly I am not the only one. Stuck around aalsmeer 
negative,Not anymore  how does Daisy manage to take up 75% of the bed?
negative,@garretjiroux do u write back on twitter? i miss ya garee...  x
negative,"Getting changed in the hopes that, that means we can go to the store now!  Poor cat is out of food...oops. "
negative,I'm in pain 
negative,"@nicolerichie: Haha. Yeah, they were that band from MMC! I used to have a CD, but I lost it. "
negative,i miss my bcd friends 
negative,@oliyoung But that requires assembly! Assembly is completely overrated tonight. This is harder than I thought 
negative,On a diet.... Woke up 2day Hungry 
negative,@JBeauty oooh *heads high killin 'em wit da no* lol didn't think so..  but u don't really know me yet I'm a good tucker inner haha
negative,I hate cooking dinner 
negative,@maikeru76 you aren't connected with me back...so I can't DM you...  
negative,My compassion to the people in italy! My mother is calling with our relatives in Italy right now  
negative,"@riskyrevenge Wait, what? Sick? "
negative,@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!
negative,I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock 
negative,So now it's just a wait &amp; see game. I fall asleep &amp; it might or might not be there when I wake. 
negative,Off to London today 
negative,Smile like you mean it. Wow. This song brings back memories. Still can't sleep. 
negative,@muzocan we should talk about this australia issue.. 
negative,"I was woken up from a deep sleep just to be let go for Mad Max.  Not happy. And now, i can not sleep! "
negative,"Sorry, was getting ready.  Going to leave at 8am today."
negative,Got a speeding ticket 
negative,@kristensaywhaa he is an ass. .. .. .. hM ..  did you watch the first episodeee? i freakin missed it 
negative,@scarletjac but not good for me close to my current challenge 
negative,"But the international font looks ugly. Going back to original font. After all, who'd tweet in malayalam "
negative,doing some business studies revision 
negative,misses David actually 
negative,http://community.livejournal.com/ohnotheydidnt/33907252.html How freakin cool is that? Why doesnt shit like that happen to me? 
negative,I can't believe it. I got my answer and didn't have to ask the question.  This feels awful.
negative,Won't be tweeting much tonight   Maybe all tweets will come out in form of Tweet vomit later at about 1 in the morning.
negative,I think I need to get laid. Sad revolution I had earlier rofl  http://twurl.nl/ibz2wb
negative,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Guys Would Come Back Here Na! ) xxxx
negative,@ItsDawns Thank @rmilana don't like it  hehe but it's very easy and well I'm just a Danish Dude
negative,"@Craftysince1990 Lol, that's sweet! I bought tickets last year &amp;&amp; my PartnerInCrime flaked so I didn't end up going  but this, FOR SURE!"
negative,@razzberrie wha so now its 4GB! yay! haha no more laggy computers! but my mba cannot upgrade 
negative,@defsound aawwwww i know what u mean. iv never been that girl with a sense of humor 
negative,@zaibatsu ME...I'm up.  
negative,was super lucky to get a seat on the train. We pay ï¿½40 for this 25 min journey. 
negative,@Coyoteontherun Bet I-  Oh wait Mac?  No prolly not. 
negative,"My navel piercing tore a bit when I was forcing my dog into the bed of my truck.  MY FAULT, I know.    It looks to be healing.  Yay!"
negative,"wow! i got sick out of nowhere  and now i cant think straight....and mtv hasnt posted the hills online, wtf!"
negative,Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour... 
negative,"Today's episode of &quot;House&quot; (Episode, Simple Explanation) was so heartbreaking. "
negative,I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin 
negative,@tpaw wooo yeah! Sorry to hear you missed out on Origin tickets 
negative,Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!
negative,I need some selsun blue...pretty sure i have a small spot of haole rot 
negative,I think im coming down with something. 
negative,re newing my twitter 
negative,@lindseyviloria about that... I am gonna be in mexico 
